Count: 10000
1010 8056.8023 5923.5071
1011 8053.0789 5928.5682
1012 8049.3522 5933.6269
1013 8045.6224 5938.6833
1014 8041.8895 5943.7374
1015 8038.1533 5948.7891
1016 8034.4140 5953.8384
1017 8030.6715 5958.8854
1018 8026.9258 5963.9300
1019 8023.1770 5968.9723
1020 8019.4250 5974.0123
1021 8015.6698 5979.0498
1022 8011.9115 5984.0850
1023 8008.1500 5989.1179
1024 8004.3854 5994.1484
1025 8000.6176 5999.1765
1026 7996.8466 6004.2023
1027 7993.0725 6009.2256
1028 7989.2952 6014.2466
1029 7985.5147 6019.2653
1030 7981.7311 6024.2815
1031 7977.9444 6029.2954
1032 7974.1545 6034.3069
1033 7970.3615 6039.3160
1034 7966.5653 6044.3228
1035 7962.7659 6049.3271
1036 7958.9635 6054.3291
1037 7955.1578 6059.3286
1038 7951.3491 6064.3258
1039 7947.5372 6069.3206
1040 7943.7222 6074.3130
1041 7939.9040 6079.3030
1042 7936.0827 6084.2906
1043 7932.2582 6089.2758
1044 7928.4307 6094.2585
1045 7924.6000 6099.2389
1046 7920.7661 6104.2169
1047 7916.9292 6109.1924
1048 7913.0891 6114.1656
1049 7909.2459 6119.1363
1050 7905.3996 6124.1046
1051 7901.5501 6129.0705
1052 7897.6976 6134.0340
1053 7893.8419 6138.9951
1054 7889.9831 6143.9537
1055 7886.1212 6148.9099
1056 7882.2561 6153.8637
1057 7878.3880 6158.8151
1058 7874.5167 6163.7640
1059 7870.6424 6168.7105
1060 7866.7649 6173.6545
1061 7862.8843 6178.5961
1062 7859.0006 6183.5353
1063 7855.1139 6188.4720
1064 7851.2240 6193.4063
1065 7847.3310 6198.3382
1066 7843.4349 6203.2676
1067 7839.5357 6208.1945
1068 7835.6335 6213.1190
1069 7831.7281 6218.0411
1070 7827.8197 6222.9607
1071 7823.9081 6227.8778
1072 7819.9935 6232.7925
1073 7816.0757 6237.7047
1074 7812.1549 6242.6145
1075 7808.2310 6247.5217
1076 7804.3041 6252.4266
1077 7800.3740 6257.3289
1078 7796.4409 6262.2288
1079 7792.5047 6267.1262
1080 7788.5654 6272.0212
1081 7784.6230 6276.9136
1082 7780.6776 6281.8036
1083 7776.7291 6286.6911
1084 7772.7775 6291.5761
1085 7768.8228 6296.4587
1086 7764.8651 6301.3387
1087 7760.9043 6306.2163
1088 7756.9405 6311.0914
1089 7752.9736 6315.9639
1090 7749.0036 6320.8340
1091 7745.0306 6325.7016
1092 7741.0545 6330.5667
1093 7737.0754 6335.4293
1094 7733.0932 6340.2894
1095 7729.1079 6345.1470
1096 7725.1196 6350.0021
1097 7721.1283 6354.8547
1098 7717.1339 6359.7047
1099 7713.1364 6364.5523
1100 7709.1360 6369.3974
1101 7705.1324 6374.2399
1102 7701.1259 6379.0799
1103 7697.1162 6383.9174
1104 7693.1036 6388.7524
1105 7689.0879 6393.5849
1106 7685.0692 6398.4148
1107 7681.0474 6403.2422
1108 7677.0226 6408.0671
1109 7672.9948 6412.8894
1110 7668.9639 6417.7092
1111 7664.9301 6422.5265
1112 7660.8932 6427.3413
1113 7656.8532 6432.1535
1114 7652.8103 6436.9632
1115 7648.7643 6441.7703
1116 7644.7153 6446.5749
1117 7640.6633 6451.3769
1118 7636.6083 6456.1764
1119 7632.5502 6460.9734
1120 7628.4892 6465.7678
1121 7624.4251 6470.5596
1122 7620.3580 6475.3489
1123 7616.2879 6480.1356
1124 7612.2149 6484.9198
1125 7608.1388 6489.7014
1126 7604.0597 6494.4805
1127 7599.9776 6499.2570
1128 7595.8924 6504.0309
1129 7591.8043 6508.8023
1130 7587.7132 6513.5710
1131 7583.6192 6518.3373
1132 7579.5221 6523.1009
1133 7575.4220 6527.8620
1134 7571.3189 6532.6204
1135 7567.2129 6537.3764
1136 7563.1038 6542.1297
1137 7558.9918 6546.8804
1138 7554.8768 6551.6286
1139 7550.7587 6556.3742
1140 7546.6378 6561.1172
1141 7542.5138 6565.8576
1142 7538.3869 6570.5954
1143 7534.2570 6575.3306
1144 7530.1241 6580.0632
1145 7525.9882 6584.7932
1146 7521.8494 6589.5206
1147 7517.7076 6594.2454
1148 7513.5628 6598.9677
1149 7509.4151 6603.6873
1150 7505.2644 6608.4043
1151 7501.1107 6613.1187
1152 7496.9541 6617.8304
1153 7492.7945 6622.5396
1154 7488.6319 6627.2462
1155 7484.4664 6631.9501
1156 7480.2980 6636.6514
1157 7476.1266 6641.3501
1158 7471.9522 6646.0462
1159 7467.7749 6650.7396
1160 7463.5947 6655.4305
1161 7459.4115 6660.1187
1162 7455.2253 6664.8042
1163 7451.0362 6669.4872
1164 7446.8442 6674.1675
1165 7442.6492 6678.8452
1166 7438.4513 6683.5202
1167 7434.2505 6688.1926
1168 7430.0467 6692.8624
1169 7425.8400 6697.5295
1170 7421.6303 6702.1939
1171 7417.4177 6706.8558
1172 7413.2022 6711.5149
1173 7408.9838 6716.1715
1174 7404.7624 6720.8253
1175 7400.5382 6725.4766
1176 7396.3109 6730.1251
1177 7392.0808 6734.7710
1178 7387.8478 6739.4143
1179 7383.6118 6744.0549
1180 7379.3730 6748.6928
1181 7375.1312 6753.3281
1182 7370.8865 6757.9607
1183 7366.6389 6762.5906
1184 7362.3884 6767.2179
1185 7358.1349 6771.8425
1186 7353.8786 6776.4644
1187 7349.6194 6781.0836
1188 7345.3572 6785.7002
1189 7341.0922 6790.3141
1190 7336.8243 6794.9253
1191 7332.5535 6799.5338
1192 7328.2797 6804.1396
1193 7324.0031 6808.7428
1194 7319.7236 6813.3432
1195 7315.4412 6817.9410
1196 7311.1559 6822.5361
1197 7306.8678 6827.1285
1198 7302.5767 6831.7182
1199 7298.2828 6836.3052
1200 7293.9860 6840.8895
1201 7289.6863 6845.4711
1202 7285.3837 6850.0500
1203 7281.0782 6854.6261
1204 7276.7699 6859.1996
1205 7272.4587 6863.7704
1206 7268.1447 6868.3385
1207 7263.8277 6872.9038
1208 7259.5079 6877.4665
1209 7255.1852 6882.0264
1210 7250.8597 6886.5836
1211 7246.5313 6891.1381
1212 7242.2000 6895.6899
1213 7237.8659 6900.2389
1214 7233.5289 6904.7852
1215 7229.1891 6909.3288
1216 7224.8464 6913.8697
1217 7220.5009 6918.4078
1218 7216.1525 6922.9432
1219 7211.8013 6927.4759
1220 7207.4472 6932.0059
1221 7203.0902 6936.5331
1222 7198.7305 6941.0575
1223 7194.3679 6945.5792
1224 7190.0024 6950.0982
1225 7185.6341 6954.6145
1226 7181.2630 6959.1280
1227 7176.8890 6963.6387
1228 7172.5122 6968.1467
1229 7168.1326 6972.6520
1230 7163.7501 6977.1545
1231 7159.3648 6981.6542
1232 7154.9767 6986.1512
1233 7150.5858 6990.6454
1234 7146.1920 6995.1369
1235 7141.7954 6999.6256
1236 7137.3960 7004.1115
1237 7132.9938 7008.5947
1238 7128.5888 7013.0751
1239 7124.1809 7017.5527
1240 7119.7702 7022.0276
1241 7115.3568 7026.4997
1242 7110.9405 7030.9690
1243 7106.5214 7035.4356
1244 7102.0995 7039.8993
1245 7097.6748 7044.3603
1246 7093.2473 7048.8185
1247 7088.8170 7053.2740
1248 7084.3839 7057.7266
1249 7079.9480 7062.1765
1250 7075.5093 7066.6235
1251 7071.0678 7071.0678
1252 7066.6235 7075.5093
1253 7062.1765 7079.9480
1254 7057.7266 7084.3839
1255 7053.2740 7088.8170
1256 7048.8185 7093.2473
1257 7044.3603 7097.6748
1258 7039.8993 7102.0995
1259 7035.4356 7106.5214
1260 7030.9690 7110.9405
1261 7026.4997 7115.3568
1262 7022.0276 7119.7702
1263 7017.5527 7124.1809
1264 7013.0751 7128.5888
1265 7008.5947 7132.9938
1266 7004.1115 7137.3960
1267 6999.6256 7141.7954
1268 6995.1369 7146.1920
1269 6990.6454 7150.5858
1270 6986.1512 7154.9767
1271 6981.6542 7159.3648
1272 6977.1545 7163.7501
1273 6972.6520 7168.1326
1274 6968.1467 7172.5122
1275 6963.6387 7176.8890
1276 6959.1280 7181.2630
1277 6954.6145 7185.6341
1278 6950.0982 7190.0024
1279 6945.5792 7194.3679
1280 6941.0575 7198.7305
1281 6936.5331 7203.0902
1282 6932.0059 7207.4472
1283 6927.4759 7211.8013
1284 6922.9432 7216.1525
1285 6918.4078 7220.5009
1286 6913.8697 7224.8464
1287 6909.3288 7229.1891
1288 6904.7852 7233.5289
1289 6900.2389 7237.8659
1290 6895.6899 7242.2000
1291 6891.1381 7246.5313
1292 6886.5836 7250.8597
1293 6882.0264 7255.1852
1294 6877.4665 7259.5079
1295 6872.9038 7263.8277
1296 6868.3385 7268.1447
1297 6863.7704 7272.4587
1298 6859.1996 7276.7699
1299 6854.6261 7281.0782
1300 6850.0500 7285.3837
1301 6845.4711 7289.6863
1302 6840.8895 7293.9860
1303 6836.3052 7298.2828
1304 6831.7182 7302.5767
1305 6827.1285 7306.8678
1306 6822.5361 7311.1559
1307 6817.9410 7315.4412
1308 6813.3432 7319.7236
1309 6808.7428 7324.0031
1310 6804.1396 7328.2797
1311 6799.5338 7332.5535
1312 6794.9253 7336.8243
1313 6790.3141 7341.0922
1314 6785.7002 7345.3572
1315 6781.0836 7349.6194
1316 6776.4644 7353.8786
1317 6771.8425 7358.1349
1318 6767.2179 7362.3884
1319 6762.5906 7366.6389
1320 6757.9607 7370.8865
1321 6753.3281 7375.1312
1322 6748.6928 7379.3730
1323 6744.0549 7383.6118
1324 6739.4143 7387.8478
1325 6734.7710 7392.0808
1326 6730.1251 7396.3109
1327 6725.4766 7400.5382
1328 6720.8253 7404.7624
1329 6716.1715 7408.9838
1330 6711.5149 7413.2022
1331 6706.8558 7417.4177
1332 6702.1939 7421.6303
1333 6697.5295 7425.8400
1334 6692.8624 7430.0467
1335 6688.1926 7434.2505
1336 6683.5202 7438.4513
1337 6678.8452 7442.6492
1338 6674.1675 7446.8442
1339 6669.4872 7451.0362
1340 6664.8042 7455.2253
1341 6660.1187 7459.4115
1342 6655.4305 7463.5947
1343 6650.7396 7467.7749
1344 6646.0462 7471.9522
1345 6641.3501 7476.1266
1346 6636.6514 7480.2980
1347 6631.9501 7484.4664
1348 6627.2462 7488.6319
1349 6622.5396 7492.7945
1350 6617.8304 7496.9541
1351 6613.1187 7501.1107
1352 6608.4043 7505.2644
1353 6603.6873 7509.4151
1354 6598.9677 7513.5628
1355 6594.2454 7517.7076
1356 6589.5206 7521.8494
1357 6584.7932 7525.9882
1358 6580.0632 7530.1241
1359 6575.3306 7534.2570
1360 6570.5954 7538.3869
1361 6565.8576 7542.5138
1362 6561.1172 7546.6378
1363 6556.3742 7550.7587
1364 6551.6286 7554.8768
1365 6546.8804 7558.9918
1366 6542.1297 7563.1038
1367 6537.3764 7567.2129
1368 6532.6204 7571.3189
1369 6527.8620 7575.4220
1370 6523.1009 7579.5221
1371 6518.3373 7583.6192
1372 6513.5710 7587.7132
1373 6508.8023 7591.8043
1374 6504.0309 7595.8924
1375 6499.2570 7599.9776
1376 6494.4805 7604.0597
1377 6489.7014 7608.1388
1378 6484.9198 7612.2149
1379 6480.1356 7616.2879
1380 6475.3489 7620.3580
1381 6470.5596 7624.4251
1382 6465.7678 7628.4892
1383 6460.9734 7632.5502
1384 6456.1764 7636.6083
1385 6451.3769 7640.6633
1386 6446.5749 7644.7153
1387 6441.7703 7648.7643
1388 6436.9632 7652.8103
1389 6432.1535 7656.8532
1390 6427.3413 7660.8932
1391 6422.5265 7664.9301
1392 6417.7092 7668.9639
1393 6412.8894 7672.9948
1394 6408.0671 7677.0226
1395 6403.2422 7681.0474
1396 6398.4148 7685.0692
1397 6393.5849 7689.0879
1398 6388.7524 7693.1036
1399 6383.9174 7697.1162
1400 6379.0799 7701.1259
1401 6374.2399 7705.1324
1402 6369.3974 7709.1360
1403 6364.5523 7713.1364
1404 6359.7047 7717.1339
1405 6354.8547 7721.1283
1406 6350.0021 7725.1196
1407 6345.1470 7729.1079
1408 6340.2894 7733.0932
1409 6335.4293 7737.0754
1410 6330.5667 7741.0545
1411 6325.7016 7745.0306
1412 6320.8340 7749.0036
1413 6315.9639 7752.9736
1414 6311.0914 7756.9405
1415 6306.2163 7760.9043
1416 6301.3387 7764.8651
1417 6296.4587 7768.8228
1418 6291.5761 7772.7775
1419 6286.6911 7776.7291
1420 6281.8036 7780.6776
1421 6276.9136 7784.6230
1422 6272.0212 7788.5654
1423 6267.1262 7792.5047
1424 6262.2288 7796.4409
1425 6257.3289 7800.3740
1426 6252.4266 7804.3041
1427 6247.5217 7808.2310
1428 6242.6145 7812.1549
1429 6237.7047 7816.0757
1430 6232.7925 7819.9935
1431 6227.8778 7823.9081
1432 6222.9607 7827.8197
1433 6218.0411 7831.7281
1434 6213.1190 7835.6335
1435 6208.1945 7839.5357
1436 6203.2676 7843.4349
1437 6198.3382 7847.3310
1438 6193.4063 7851.2240
1439 6188.4720 7855.1139
1440 6183.5353 7859.0006
1441 6178.5961 7862.8843
1442 6173.6545 7866.7649
1443 6168.7105 7870.6424
1444 6163.7640 7874.5167
1445 6158.8151 7878.3880
1446 6153.8637 7882.2561
1447 6148.9099 7886.1212
1448 6143.9537 7889.9831
1449 6138.9951 7893.8419
1450 6134.0340 7897.6976
1451 6129.0705 7901.5501
1452 6124.1046 7905.3996
1453 6119.1363 7909.2459
1454 6114.1656 7913.0891
1455 6109.1924 7916.9292
1456 6104.2169 7920.7661
1457 6099.2389 7924.6000
1458 6094.2585 7928.4307
1459 6089.2758 7932.2582
1460 6084.2906 7936.0827
1461 6079.3030 7939.9040
1462 6074.3130 7943.7222
1463 6069.3206 7947.5372
1464 6064.3258 7951.3491
1465 6059.3286 7955.1578
1466 6054.3291 7958.9635
1467 6049.3271 7962.7659
1468 6044.3228 7966.5653
1469 6039.3160 7970.3615
1470 6034.3069 7974.1545
1471 6029.2954 7977.9444
1472 6024.2815 7981.7311
1473 6019.2653 7985.5147
1474 6014.2466 7989.2952
1475 6009.2256 7993.0725
1476 6004.2023 7996.8466
1477 5999.1765 8000.6176
1478 5994.1484 8004.3854
1479 5989.1179 8008.1500
1480 5984.0850 8011.9115
1481 5979.0498 8015.6698
1482 5974.0123 8019.4250
1483 5968.9723 8023.1770
1484 5963.9300 8026.9258
1485 5958.8854 8030.6715
1486 5953.8384 8034.4140
1487 5948.7891 8038.1533
1488 5943.7374 8041.8895
1489 5938.6833 8045.6224
1490 5933.6269 8049.3522
1491 5928.5682 8053.0789
1492 5923.5071 8056.8023
1493 5918.4437 8060.5226
1494 5913.3780 8064.2396
1495 5908.3099 8067.9535
1496 5903.2395 8071.6642
1497 5898.1668 8075.3718
1498 5893.0917 8079.0761
1499 5888.0143 8082.7772
1500 5882.9346 8086.4752
1501 5877.8525 8090.1699
1502 5872.7682 8093.8615
1503 5867.6815 8097.5499
1504 5862.5925 8101.2351
1505 5857.5012 8104.9170
1506 5852.4075 8108.5958
1507 5847.3116 8112.2714
1508 5842.2134 8115.9438
1509 5837.1128 8119.6129
1510 5832.0100 8123.2789
1511 5826.9048 8126.9416
1512 5821.7973 8130.6012
1513 5816.6876 8134.2575
1514 5811.5755 8137.9107
1515 5806.4612 8141.5606
1516 5801.3445 8145.2073
1517 5796.2256 8148.8508
1518 5791.1044 8152.4910
1519 5785.9809 8156.1281
1520 5780.8551 8159.7619
1521 5775.7270 8163.3925
1522 5770.5967 8167.0199
1523 5765.4641 8170.6441
1524 5760.3292 8174.2650
1525 5755.1920 8177.8827
1526 5750.0525 8181.4972
1527 5744.9108 8185.1084
1528 5739.7668 8188.7164
1529 5734.6206 8192.3212
1530 5729.4720 8195.9228
1531 5724.3213 8199.5211
1532 5719.1682 8203.1162
1533 5714.0129 8206.7080
1534 5708.8554 8210.2966
1535 5703.6956 8213.8820
1536 5698.5335 8217.4641
1537 5693.3692 8221.0430
1538 5688.2026 8224.6186
1539 5683.0338 8228.1910
1540 5677.8628 8231.7601
1541 5672.6895 8235.3260
1542 5667.5140 8238.8886
1543 5662.3362 8242.4480
1544 5657.1562 8246.0041
1545 5651.9740 8249.5570
1546 5646.7895 8253.1066
1547 5641.6028 8256.6529
1548 5636.4139 8260.1960
1549 5631.2227 8263.7359
1550 5626.0294 8267.2724
1551 5620.8338 8270.8057
1552 5615.6360 8274.3358
1553 5610.4359 8277.8626
1554 5605.2337 8281.3861
1555 5600.0292 8284.9063
1556 5594.8226 8288.4233
1557 5589.6137 8291.9370
1558 5584.4026 8295.4474
1559 5579.1893 8298.9545
1560 5573.9739 8302.4584
1561 5568.7562 8305.9590
1562 5563.5363 8309.4563
1563 5558.3142 8312.9503
1564 5553.0899 8316.4411
1565 5547.8634 8319.9286
1566 5542.6348 8323.4127
1567 5537.4039 8326.8936
1568 5532.1709 8330.3712
1569 5526.9357 8333.8456
1570 5521.6983 8337.3166
1571 5516.4587 8340.7843
1572 5511.2169 8344.2488
1573 5505.9730 8347.7099
1574 5500.7269 8351.1678
1575 5495.4786 8354.6224
1576 5490.2282 8358.0736
1577 5484.9756 8361.5216
1578 5479.7208 8364.9662
1579 5474.4638 8368.4076
1580 5469.2047 8371.8457
1581 5463.9435 8375.2804
1582 5458.6800 8378.7118
1583 5453.4145 8382.1400
1584 5448.1467 8385.5648
1585 5442.8769 8388.9863
1586 5437.6048 8392.4045
1587 5432.3307 8395.8194
1588 5427.0543 8399.2310
1589 5421.7759 8402.6393
1590 5416.4953 8406.0442
1591 5411.2125 8409.4458
1592 5405.9276 8412.8441
1593 5400.6406 8416.2391
1594 5395.3515 8419.6308
1595 5390.0602 8423.0191
1596 5384.7668 8426.4041
1597 5379.4713 8429.7858
1598 5374.1736 8433.1642
1599 5368.8739 8436.5392
1600 5363.5720 8439.9109
1601 5358.2679 8443.2793
1602 5352.9618 8446.6443
1603 5347.6536 8450.0060
1604 5342.3432 8453.3643
1605 5337.0308 8456.7194
1606 5331.7162 8460.0711
1607 5326.3995 8463.4194
1608 5321.0808 8466.7644
1609 5315.7599 8470.1061
1610 5310.4369 8473.4444
1611 5305.1118 8476.7794
1612 5299.7847 8480.1110
1613 5294.4554 8483.4393
1614 5289.1241 8486.7642
1615 5283.7906 8490.0858
1616 5278.4551 8493.4040
1617 5273.1175 8496.7189
1618 5267.7778 8500.0304
1619 5262.4361 8503.3386
1620 5257.0922 8506.6434
1621 5251.7463 8509.9448
1622 5246.3983 8513.2429
1623 5241.0482 8516.5376
1624 5235.6961 8519.8290
1625 5230.3419 8523.1170
1626 5224.9856 8526.4016
1627 5219.6273 8529.6829
1628 5214.2669 8532.9608
1629 5208.9045 8536.2354
1630 5203.5400 8539.5065
1631 5198.1734 8542.7743
1632 5192.8048 8546.0387
1633 5187.4342 8549.2998
1634 5182.0615 8552.5575
1635 5176.6867 8555.8118
1636 5171.3099 8559.0627
1637 5165.9311 8562.3102
1638 5160.5502 8565.5544
1639 5155.1673 8568.7952
1640 5149.7823 8572.0326
1641 5144.3953 8575.2666
1642 5139.0063 8578.4972
1643 5133.6153 8581.7244
1644 5128.2222 8584.9483
1645 5122.8271 8588.1687
1646 5117.4300 8591.3858
1647 5112.0309 8594.5995
1648 5106.6297 8597.8098
1649 5101.2265 8601.0167
1650 5095.8214 8604.2202
1651 5090.4142 8607.4203
1652 5085.0050 8610.6170
1653 5079.5937 8613.8103
1654 5074.1805 8617.0002
1655 5068.7653 8620.1867
1656 5063.3481 8623.3698
1657 5057.9289 8626.5495
1658 5052.5076 8629.7258
1659 5047.0844 8632.8986
1660 5041.6592 8636.0681
1661 5036.2320 8639.2342
1662 5030.8028 8642.3968
1663 5025.3717 8645.5561
1664 5019.9385 8648.7119
1665 5014.5034 8651.8643
1666 5009.0663 8655.0133
1667 5003.6272 8658.1589
1668 4998.1861 8661.3010
1669 4992.7430 8664.4398
1670 4987.2980 8667.5751
1671 4981.8511 8670.7070
1672 4976.4021 8673.8355
1673 4970.9512 8676.9605
1674 4965.4983 8680.0822
1675 4960.0435 8683.2004
1676 4954.5867 8686.3151
1677 4949.1279 8689.4265
1678 4943.6672 8692.5344
1679 4938.2046 8695.6389
1680 4932.7400 8698.7399
1681 4927.2734 8701.8375
1682 4921.8049 8704.9317
1683 4916.3345 8708.0225
1684 4910.8621 8711.1098
1685 4905.3878 8714.1936
1686 4899.9115 8717.2741
1687 4894.4333 8720.3510
1688 4888.9532 8723.4246
1689 4883.4711 8726.4947
1690 4877.9872 8729.5613
1691 4872.5013 8732.6245
1692 4867.0134 8735.6843
1693 4861.5237 8738.7406
1694 4856.0320 8741.7935
1695 4850.5384 8744.8429
1696 4845.0429 8747.8888
1697 4839.5455 8750.9313
1698 4834.0462 8753.9704
1699 4828.5449 8757.0060
1700 4823.0418 8760.0381
1701 4817.5367 8763.0668
1702 4812.0298 8766.0920
1703 4806.5209 8769.1138
1704 4801.0102 8772.1321
1705 4795.4976 8775.1469
1706 4789.9830 8778.1583
1707 4784.4666 8781.1662
1708 4778.9483 8784.1706
1709 4773.4281 8787.1716
1710 4767.9060 8790.1691
1711 4762.3820 8793.1631
1712 4756.8562 8796.1537
1713 4751.3285 8799.1407
1714 4745.7989 8802.1244
1715 4740.2674 8805.1045
1716 4734.7340 8808.0811
1717 4729.1988 8811.0543
1718 4723.6617 8814.0240
1719 4718.1228 8816.9903
1720 4712.5820 8819.9530
1721 4707.0393 8822.9123
1722 4701.4948 8825.8680
1723 4695.9484 8828.8203
1724 4690.4002 8831.7691
1725 4684.8501 8834.7145
1726 4679.2981 8837.6563
1727 4673.7444 8840.5946
1728 4668.1887 8843.5295
1729 4662.6312 8846.4609
1730 4657.0719 8849.3887
1731 4651.5108 8852.3131
1732 4645.9478 8855.2340
1733 4640.3830 8858.1514
1734 4634.8163 8861.0653
1735 4629.2478 8863.9757
1736 4623.6775 8866.8826
1737 4618.1054 8869.7859
1738 4612.5314 8872.6858
1739 4606.9556 8875.5822
1740 4601.3780 8878.4751
1741 4595.7986 8881.3645
1742 4590.2174 8884.2504
1743 4584.6343 8887.1327
1744 4579.0495 8890.0116
1745 4573.4628 8892.8869
1746 4567.8743 8895.7588
1747 4562.2841 8898.6271
1748 4556.6920 8901.4919
1749 4551.0981 8904.3532
1750 4545.5025 8907.2110
1751 4539.9050 8910.0652
1752 4534.3057 8912.9160
1753 4528.7047 8915.7632
1754 4523.1019 8918.6069
1755 4517.4972 8921.4471
1756 4511.8908 8924.2838
1757 4506.2827 8927.1169
1758 4500.6727 8929.9465
1759 4495.0610 8932.7726
1760 4489.4474 8935.5952
1761 4483.8322 8938.4142
1762 4478.2151 8941.2298
1763 4472.5963 8944.0417
1764 4466.9757 8946.8502
1765 4461.3533 8949.6551
1766 4455.7292 8952.4565
1767 4450.1034 8955.2543
1768 4444.4757 8958.0486
1769 4438.8463 8960.8394
1770 4433.2152 8963.6267
1771 4427.5823 8966.4104
1772 4421.9477 8969.1905
1773 4416.3113 8971.9672
1774 4410.6732 8974.7402
1775 4405.0333 8977.5098
1776 4399.3917 8980.2758
1777 4393.7484 8983.0382
1778 4388.1033 8985.7971
1779 4382.4565 8988.5525
1780 4376.8079 8991.3043
1781 4371.1577 8994.0525
1782 4365.5057 8996.7972
1783 4359.8520 8999.5384
1784 4354.1965 9002.2760
1785 4348.5394 9005.0100
1786 4342.8805 9007.7405
1787 4337.2199 9010.4674
1788 4331.5576 9013.1908
1789 4325.8936 9015.9106
1790 4320.2279 9018.6269
1791 4314.5605 9021.3396
1792 4308.8913 9024.0487
1793 4303.2205 9026.7543
1794 4297.5480 9029.4563
1795 4291.8738 9032.1548
1796 4286.1978 9034.8496
1797 4280.5202 9037.5410
1798 4274.8409 9040.2287
1799 4269.1599 9042.9129
1800 4263.4773 9045.5935
1801 4257.7929 9048.2705
1802 4252.1069 9050.9440
1803 4246.4192 9053.6139
1804 4240.7298 9056.2802
1805 4235.0387 9058.9429
1806 4229.3460 9061.6021
1807 4223.6516 9064.2577
1808 4217.9555 9066.9097
1809 4212.2577 9069.5581
1810 4206.5583 9072.2030
1811 4200.8573 9074.8442
1812 4195.1546 9077.4819
1813 4189.4502 9080.1160
1814 4183.7442 9082.7465
1815 4178.0365 9085.3735
1816 4172.3271 9087.9968
1817 4166.6162 9090.6166
1818 4160.9035 9093.2327
1819 4155.1893 9095.8453
1820 4149.4734 9098.4543
1821 4143.7558 9101.0597
1822 4138.0366 9103.6615
1823 4132.3158 9106.2597
1824 4126.5934 9108.8543
1825 4120.8693 9111.4453
1826 4115.1436 9114.0328
1827 4109.4163 9116.6166
1828 4103.6873 9119.1968
1829 4097.9567 9121.7734
1830 4092.2246 9124.3465
1831 4086.4907 9126.9159
1832 4080.7553 9129.4817
1833 4075.0183 9132.0439
1834 4069.2797 9134.6025
1835 4063.5394 9137.1575
1836 4057.7976 9139.7089
1837 4052.0541 9142.2567
1838 4046.3091 9144.8009
1839 4040.5624 9147.3414
1840 4034.8142 9149.8784
1841 4029.0644 9152.4117
1842 4023.3129 9154.9415
1843 4017.5599 9157.4676
1844 4011.8053 9159.9901
1845 4006.0491 9162.5090
1846 4000.2914 9165.0242
1847 3994.5320 9167.5359
1848 3988.7711 9170.0439
1849 3983.0086 9172.5483
1850 3977.2445 9175.0491
1851 3971.4789 9177.5463
